SMILES	RT
CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C	12.41122803
C(CC(=O)N)C(C(=O)O)NC(=O)C(CO)N	140.0740488
C1CC(N(C1)C(=O)CN)C(=O)NC(CCCN=C(N)N)C(=O)O	142.3807682
CC(C(C(=O)NC(C(C)O)C(=O)NCC(=O)O)N)O	132.0965645
CCCCCCCCC=CCCCCCCCCCCCCC(=O)NCCc1ncc[nH]1	14.45574719
CCC(C)C(C(=O)NC(C(C)CC)C(=O)O)NC(=O)C(CCSC)N	79.81986501
C1=CC(=CC=C1C2=NC3=C(N=C(N=C3N=C2N)N)N)OS(=O)(=O)O	83.74516507
CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O	27.55109356
CCC(C)C(C(=O)O)NC(=O)C(CC(=O)N)N	112.4254115
COC1=C2C(=CC(=C1)C(CCOC3C(C(C(C(O3)CO)O)O)O)O)C=C(O2)C4=CC5=C(C=C4)OCO5	144.3634341
C1CCN2CCCC(C2C1)CO	36.16466247
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC	16.34057671
CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)O)N	128.8540466
CC1OC2(CN3CCC2CC3)CS1	32.42531549
CC(C(C)(C(=O)O)O)O	77.62808555
CCCCOP(=S)(OCCCC)S	11.64318469
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	78.05835084
CCC(C)C(C(=O)NC(C(C)CC)C(=O)O)N	87.47809738
CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)O	123.0317752
CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	79.97725926
COC1=C(C=CC(=C1)O)O	20.50969603
CC(C)C(C(=O)NC(CC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O)N	145.893689
CC(=O)NCC(=O)O	105.8518059
C1=CC=C2C(=C1)C=CN2CCC(=O)N	44.3954777
CC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CCCN=C(N)N)C(=O)O)N	140.2794665
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC	16.89057876
CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	42.21134162
CC(=O)NCCCN	98.66201825
C(CC(C(=O)O)N)C(CN)O	147.816428
CP(=O)(C1=CC=CC=C1)C2=CC=CC=C2	15.71854499
CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)OC)OC)OC	25.41289163
C(CC(C(=O)O)N)CC(C(=O)O)N	81.55935233
C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	134.8563955
C1=C(C(=C(C(=C1F)F)Br)F)C(=O)O	51.97756366
CN1CCNCC1=O	67.60687384
C1=CC=C(C=C1)OCC(=O)NCC2=CC=CC=C2Cl	24.39790932
CN1C=NC=C1CC(C(=O)O)NC(=O)CCN	142.6743052
C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O	151.163591
CN(C)CCCCCCO	32.33744359
CC(C(C(=O)O)NC(=O)C(CCC(=O)N)N)O	133.2733948
CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O	13.21106141
C1=CC(=CC=C1C=CC(=O)NCCCCNCCCNC(=O)C=CC2=CC=C(C=C2)O)O	86.55802695
C1=CC=C(C(=C1)N)O	106.8450406
CNCC(C(C(C(CO)O)O)O)O	124.658688
CC(C(C(=O)N)N)O	125.2699062
C(=O)(C(C(F)(F)F)(F)F)O	14.0858152
CCCCCCC(=O)NCCCC[C@@H](C(=O)O)N	96.12069431
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	157.0971629
CCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	131.1428336
CCCCC=CCC=CCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCCCCCCCCC	74.0749798
CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C	17.75705571
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC	11.60181145
CCCCCCCCC=CCCCCCCCC(=O)N	28.52317477
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC	13.2057473
C1CC(N(C1)C(=O)CN)C(=O)NC(CC2=CC=CC=C2)C(=O)O	108.1155026
C1CC(N(C1)C(=O)CN)C(=O)NC(CC2=CN=CN2)C(=O)O	141.5456295
CC(C)NCC(COC1=CC=CC2=C1C=CN2)O	32.07621619
CC(CC(=O)O)CC(=O)O	29.83879604
C1=C(NC=N1)C=CC(=O)O	21.40573021
C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)O	107.8965186
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2	13.19434309
CC(C)C(C(=O)NC(C)C(=O)O)N	114.7835693
C(CC(C(=O)NC(CCC(=O)N)C(=O)O)N)CN=C(N)N	148.2202364
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N=C(N)N	22.325794
C1=CC=C2C(=C1)C(=CN2)CC(=O)NC(CCC(=O)N)C(=O)O	93.62779888
C(CN=C(N)N)C(=O)O	117.5384762
C1=CC=C2C(=C1)C(=CN2)CC(CC(=O)O)N	17.3456042
C1=CC2=C(C=C1O)NN=C2	83.66450166
C1=CC=C2C=C(C=CC2=C1)OS(=O)(=O)O	13.40555244
CC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)O)N	135.1112411
CC=CC(=O)OC1C=CC(C(CCC(=O)OC1C)OC(=O)C)O	14.70622535
CC(C)CC(C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CCC(=O)O)N	112.4103415
C(CCN)CCN	132.0507324
C1C2(COP(=O)(O1)OC2)CO	16.45227598
C1=CC(=CC=C1C=C(C#N)C(=O)O)O	43.9718067
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N	15.37500961
CCCCCCCCSCCC(=O)O	142.7966455
CCOS(=O)(=O)O	17.6715348
C(CCNC(=O)N)CC(=O)O	45.07647072
COC1=C(C=CC(=C1C(=O)O)Cl)Cl	107.4852332
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)O)C	94.10929548
C(C(C(C(C1C(C(C(=O)O1)O)O)O)O)O)O	105.9194952
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	79.34191876
CC(C)CC(N)C(=O)O	104.1951186
CCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCC(O)CO	77.55271314
C1C(C(C(CC1(C(=O)O)O)O)O)O	118.2164909
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)O	14.94786183
C(C(C(=O)NCC(=O)NC(CC(=O)O)C(=O)O)N)C(=O)O	145.9651808
C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N	21.61208095
CC(=O)NC(C(CC(=O)C(=O)O)O)C(C(C(CO)O)O)O	129.4601175
CCCCCCCCCCCCCCCC(CCCCCCCC(=O)O)OC(=O)CCC	13.59885937
CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	144.1387077
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	128.2680099
C1C(C(OC1N2C=CC(=NC2=O)N)CO)O	84.73799544
CC(=O)CCCCCCC(=O)O	14.04319585
CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)N	124.5576459
CC(C)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCCN=C(N)N)N	145.3771586
C1=C(OC(=C1)CO)CN	88.26223706
CC(C(=O)O)NC(=O)C(CCCCN)N	143.7177248
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	29.90403916
CCCC=CC=CC(=O)OC(CC(=O)O)C[N+](C)(C)C	72.72265243
CC(C1=CC=C(C=C1)O)O	78.35372554
C1=CC(=CC=C1CC(C(=O)O)O)O	56.30922511
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	24.40036635
CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	40.89208439
CCC(C)C(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C(C)O)N	131.76795
C1=CC=C(C=C1)C(C2=CC=CC=C2)OCC(=O)O	15.68968077
CC(=O)NC1=CC2=CC(=CC(=C2C=C1)O)S(=O)(=O)O	79.93105976
CC(C)CC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)N	149.9580789
C1=CC(=C(C=C1C2=COC3=C(C2=O)C=CC(=C3)O)O)O	17.6484149
CCC(C)C(C(=O)NC(CCCCN)C(=O)O)N	134.5284239
CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	84.25294342
CC(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CN	118.0798125
CC(C)CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(C(C)C)N	115.2019337
C(CC(C(=O)O)NC(=O)C(CO)N)CN=C(N)N	147.7262899
CSCCC(C(=O)NC(CCCCN)C(=O)O)NC(=O)CN	136.4803598
C1CCC(CC1)NC(=S)NCCCN2C=CN=C2	26.12627289
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	29.74384809
CCCCCCCCCCCCCCCCCCN	26.05379881
CCC(CCC(C)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C)C(C)C	14.30426648
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	12.61418144
CCCCCCCCCCCCS(=O)(=O)CCC(=O)O	11.74530137
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I	100.4377841
C1=CC=C2C(=C1)NC=N2	18.08599447
CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4	25.64852622
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C	79.77647535
CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N	142.7676648
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	31.16594336
CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C	78.20949542
CNC(CC1=CN=CN1)C(=O)O	131.0941573
CC1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	93.34144885
CCOC(=O)CC1=C(C(=CC(=C1)O)O)C(=O)C	13.7669362
C(C(C(=O)O)NC(=O)C(CO)N)C(=O)N	142.1063607
CCCC=O	13.31074754
CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	27.6109818
CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N	105.0295395
C1=CC(=C(C=C1Br)C=O)OCC(=O)O	51.60628975
CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	81.41399363
C(CC(=O)O)CNCC1(C(C(C(O1)CO)O)O)O	125.929839
CC(C)C(C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CO)N	126.2026768
CC(C1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3)O	17.36862514
C1=CC2=C(C=C1OS(=O)(=O)O)C(=CN2)CCN	91.71943369
CCCCCCCCCCCC(=O)O	15.95187421
COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O	32.09984702
CCC=CCC=CCC=CCC(=O)OC(CC(=O)O)C[N+](C)(C)C	52.7321845
CC(=O)NCCC1=CC=C(C=C1)O	104.6647987
C(CCC(=O)O)CCN	105.6073277
CSCCC(C(=O)NC(CC1=CN=CN1)C(=O)O)NC(=O)C2CCCN2	128.4143274
CC1=CC(=C(O1)C)C(=O)O	28.36227294
CC(C)CC(C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CC1=CN=CN1)N	120.2762219
C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	147.6582487
CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C)O	90.15521001
CCC(C)C(C1=CC=CC=C1)C(=O)OCC[N+](C)(CC)CC	51.09611632
CCC(C)C(C(=O)O)NC(=O)C(CC1=CN=CN1)N	118.0742616
CC1=C(C(=O)C=CN1C)O	36.3650322
CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)O)N	118.6495992
CC(CCC(=O)[O-])[N+](C)(C)C	49.05566842
C(CCN)CC(C(=O)O)NC(=O)C(CO)NC(=O)C(CCC(=O)O)N	132.9079243
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O	11.96257552
C1CN(CCN1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42	28.96208605
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)O	14.57467891
C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	135.1924862
CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C	30.16703213
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl	29.69061326
C1CCC(CC1)NC(=O)NCCCCCCCCCCCC(=O)O	14.76776071
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C	36.33017132
CC(C(C(=O)NC(CCC(=O)N)C(=O)O)N)O	134.8881289
C(CC=CCCCC(=O)O)CC(=O)O	90.48317123
C1=CN=CC(=C1N)C(=O)O	45.6904565
CC(C)CC(C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CCCN=C(N)N)N	128.3386921
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4(C=C)O)O	59.00693327
CSCCC(C(=O)O)NC(=O)C(CC(=O)N)N	119.1349603
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3	14.63510681
C(C(C(=O)O)N)SCC(C(=O)O)N	148.8162819
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	78.23445056
CC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N	86.43398141
CCC(C)C(C(=O)NC(C)C(=O)O)NC(=O)C(C(C)C)N	101.7698758
C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O	99.50619228
C1=C(C=C(C(=C1C2=CC(=C(C=C2Cl)Cl)Cl)Cl)O)Cl	15.07719762
COP(=O)(O)OP(=O)(O)OC	119.2022474
CCCCCCCCCCCCCC=CC(O)C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCC	74.89316686
C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	149.7389299
CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	81.58433299
C1=CC=C(C=C1)CC(=O)NC(CCC(=O)N)C(=O)O	91.44386565
COC1=CC=CC=C1OS(=O)(=O)O	12.80411666
CC(CCSC)O	52.39732951
CC1=NC=C(C(=N1)N)CN	96.7769174
CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C	80.37471988
CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	50.51098723
CCCCCC1=C(C(=CC(=C1)O)O)C(=O)O	24.43098693
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCC	36.34232227
CC(CCC(=O)NC(CC1=CN=CN1)C(=O)O)C2CCC3C2(C(CC4C3C(CC5C4(CCC(C5)O)C)O)O)C	104.6478532
CCCCCCCCC=CCCCCCCCC(=O)NCCO	13.62797134
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4	22.09508753
C1CN(CCN1)CCO	106.1974347
CCC(C)C(C(=O)O)NC(=O)C(C)NC(=O)C(CC1=CN=CN1)N	119.2357922
CC1=C(SC=N1)CCO	96.45217713
CC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)O)N	136.7851527
CC(=NCCCCC(C(=O)O)N)N	135.4561223
C1C(SCC(=O)N1)C2=CC=CC=C2	87.45637993
C1=CC=C(C=C1)S(=O)(=O)N	36.56164769
CC(C)(C)C1=CC(=C(C=C1)OP(=O)(O)OC2=C(C=C(C=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C	12.98929511
CC(C)C(C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)O)N	131.9702133
CN1C2CCC1C(C(C2)O)C(=O)O	109.1570923
CSC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O	51.52705569
CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO	80.3564362
CCN(CC)CCSC1=NC2=CC=CC=C2N1	112.728061
C1=CSC(=C1)C(=O)NCC(=O)O	46.4521398
C1=C(NC(=O)N=C1)N	80.16490048
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC(=O)O	76.84311538
CCC1C(C(C(C2=C(CC(O2)(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)C)C)C)O)(C)O	29.91490312
C(CCN)CC(C(=O)NC(CCCCN)C(=O)O)N	153.0235866
COC(=O)C(CCC(=O)N)N	77.66647275
C1CCC2=C(C1)C=C(S2)C(=O)O	12.6597055
C1=CC(=CC=C1C=CC(=O)CC(=O)C=CC2=CC=C(C=C2)O)O	16.39974326
CCC(C)(C(=O)O)O	37.02279476
CC[N+](CC)(CC(=O)O)Cc1ccccc1	76.13649104
COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	15.58185215
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC	85.77265576
CCCCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O	93.81450881
CC1=NC=CN1C	57.03196925
C1CCNCC1	66.83358832
C1=C(C=C(C(=C1O)O)O)C(=O)O	67.28508275
CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@@H](/C=C/CCCCCCCC/C=C\CCC)O	74.7164746
C1=C(C=[NH+]C(=C1Br)N)S(=O)(=O)[O-]	52.01265347
CC1=C(NC(=O)NC1=O)C(=O)O	92.17542837
CC(C)C(C(=O)[O-])[N+](C)(C)C	84.22563153
CC(C)C(C(=O)O)NC(=O)C(CC(=O)N)N	117.9777827
CC(C)C(C(=O)NC(CCC(=O)N)C(=O)O)N	123.4230581
C(CSS(=O)(=O)O)N	83.70859021
CCCCCCCCCCCCNCC(=O)O	37.0162541
COC1=C(C=CC(=C1)CCN)O	74.50539873
CC(=O)NC(CCCN)C(=O)O	119.8894228
C(CCN)CC(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)N)N	150.2233142
CC1=CC2=C(C=N1)C3=C(C=C2)C(=O)C(O3)(C(C)C)O	14.9808915
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5	16.02629502
CC1(COC(OC1)CCO)C	12.07099509
CN1C=C(N=C1)CC(C(=O)O)N	128.3503707
COC1=NC=CC(=C1)CN	18.24474543
CCCCCCCCC=CCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	35.68491913
C1CC(NC(=O)C1)C(=O)O	123.4458792
CC1=C2C(=C3C=CC(=O)C=C3N2)C=CN1	34.52090609
CC1(CC(CC(N1C)(C)C)OC(=O)CCCCCCCCC(=O)OC2CC(N(C(C2)(C)C)C)(C)C)C	75.34077232
CSCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)O)N	142.3919404
CC(C)CC(=O)NCC(=O)O	39.66709219
C1=CC=C(C(=C1)C(=O)C=CC2=CC=C(C=C2)O)O	105.5384829
C1=C(OC(=C1)C=O)CO	142.5385518
C1=CC=C(C=C1)CCN	47.51429894
C1=CC(=C(C=C1[N+](=O)[O-])C=O)O	12.92003727
C1(C(=O)NC(=O)N1)NC(=O)N	79.13644533
C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	85.70591744
C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	20.85955668
CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)NC(=O)C)O)CO)O)O)O)O	144.9235865
C1CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O	61.32700816
C1OC2=C(O1)C=C(C=C2)C(=O)NCC(=O)O	46.16453501
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=O	74.29261709
CC12CCC3C(C1CCC2OC4C(C(C(C(O4)C(=O)O)O)O)O)CCC5=CC(=O)CCC35C	89.16968584
CC(=O)OCC1=CC2C3C1C(OC=C3C(=O)O2)OC4C(C(C(C(O4)CO)O)O)O	14.96746563
C(CCCC(C(CCCC(=O)O)O)O)CCCC(=O)O	30.05404978
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC	18.79275399
CC(C(=O)NC(C)C(=O)NC(CCCCN)C(=O)O)N	144.7154057
CC(C(=O)O)NC(CCCN=C(N)N)C(=O)O	116.5330687
CC1=C(C(=CN=C1CS(=O)C2=NC3=C(N2)C=C(C=C3)OC)CO)OC	20.83203928
CC(C)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N	124.4064652
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C	131.4952094
C1CSC2=NC(CN21)C3=CC=CC=C3	28.56346545
CC(C(C(C(CO)O)O)O)O	68.64739106
CNCCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	30.02930366
C1=C(NC=N1)CC(CO)N	119.7272043
C1=CC=C(C=C1)C=CC=O	49.97350853
CC1=C2C(=CC(=N1)C(=O)O)C3=CC=CC=C3N2	45.95134851
C1=CN=CC=C1C(=O)N	55.36612402
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N	143.6253095
CC(C(=O)NC(CC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O)N	149.2948997
COCC1=CC(=C(N=C1)C(=O)O)C(=O)O	26.02655094
CC1(CSC(=N1)C(C)(C)C(C2CSC(N2)C3CSC(=N3)C4=CC=CC=C4O)O)C(=O)O	17.46124385
C(=O)C(C(C(C(C(=O)O)O)OC1C(C(C(C(O1)C(=O)O)O)O)O)O)O	155.1691506
C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N	17.24068643
C1CC(N(C1)C(=O)C(CO)N)C(=O)NC(CC2=CC=CC=C2)C(=O)O	111.962428
CC(=O)NC1=CC(=C(C=C1)O)C(=O)O	43.94807723
C(CC(C(=O)NCC(=O)O)N)CN=C(N)N	147.5907148
CC(=O)NCCCN(C(=O)C)O	81.66930855
C1=CC=C2C(=C1)C(=O)C(=CN2)C(=O)O	16.75018304
C1CC(N(C1)C(=O)C(CC2=CN=CN2)N)C(=O)NC(CO)C(=O)O	143.8350954
CC(C(C(=O)NC(CCCN=C(N)N)C(=O)O)N)O	144.4455604
C1C2C(C(C(C(O1)O2)O)O)O	112.6874181
CC(C)CC(C(=O)NC(C(C)O)C(=O)O)NC(=O)C(C(C)C)N	107.6749157
C(C(C(C(=O)CO)O)O)OP(=O)(O)O	133.9425907
C(C(C(=O)O)N)SS(=O)(=O)O	116.6822036
C1CC(NC1)C(=O)NC(CC(=O)O)C(=O)NC(CC2=CN=CN2)C(=O)O	146.0635911
C1=CC=C(C(=C1)O)OCCO	28.12825352
C1=CN2C3C(C(C(O3)CO)O)OC2=NC1=N	75.07868686
C1CC(N(C1)C(=O)C(CC(=O)N)N)C(=O)NC(CCCCN)C(=O)O	146.1489691
CC(=CC(=O)O)C	48.11006974
C1CNCCC1CCO	71.67454995
C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O	155.6977439
CCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC	14.95060967
C1C[N+](CCN1C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl)(CCOCC(=O)O)[O-]	29.8214526
CC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O	109.6025385
CC(C)CCCCCCCCCCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O	15.37808371
COC1=C(C=CC(=C1)C=CC(=O)O)O	23.44295349
CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O	13.04669811
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(=O)CC4C3(CCC(C4)O)C)C	16.84584868
CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN	60.84552993
CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N	105.7326402
CC(CCC(=O)NC(CCCN=C(N)N)C(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	106.0224734
CC(C/C=C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C(CC(=O)O)O	23.88022442
CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)O	12.17015263
CC(C)C(C(=O)NC(CO)C(=O)O)NC(=O)C(CCCN=C(N)N)N	140.0999929
COC1=C(C=CC(=C1)C=O)OS(=O)(=O)O	12.23441595
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)O	95.67718253
C1=CC(=CC=C1C(=O)O)S(=O)(=O)N	39.59096093
CC(C)C(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCSC)N	128.6251063
